action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,ligand_efficiency.bei,ligand_efficiency.le,ligand_efficiency.lle,ligand_efficiency.sei,ligand_efficiency
,,272864,[],CHEMBL879468,Inhibition of EGFR overexpressing HN5 (Head and neck) tumor cell proliferation,F,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,CHEMBL160846,,CHEMBL160846,6.64,0,http://www.openphacts.org/units/Nanomolar,309600,=,1,1,=,,IC50,nM,,230.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.23,,,,,
,,273532,[],CHEMBL675520,Inhibition of Epidermal growth factor receptor autophosphorylation in A431 cell membranes,B,,,BAO_0000190,BAO_0000219,cell-based format,O=P(O)(O)C(O)c1ccc2ccccc2c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1125830,J Med Chem,1991,CHEMBL26001,,CHEMBL26001,,0,http://www.openphacts.org/units/Nanomolar,64861,=,1,1,=,,IC50,nM,,250000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,250.0,,,,,
,,274013,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)CN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL444337,,CHEMBL444337,5.89,0,http://www.openphacts.org/units/Nanomolar,249286,=,1,1,=,,IC50,nM,,1300.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.3,10.93,0.20,1.65,6.77,
,,274082,[],CHEMBL680015,Inhibition of EGFR,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,CHEMBL422347,,CHEMBL422347,7.09,0,http://www.openphacts.org/units/Nanomolar,309598,=,1,1,=,,IC50,nM,,82.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.082,13.33,0.26,1.56,6.68,
,,274084,[],CHEMBL879468,Inhibition of EGFR overexpressing HN5 (Head and neck) tumor cell proliferation,F,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,CHEMBL422347,,CHEMBL422347,5.80,0,http://www.openphacts.org/units/Nanomolar,309598,=,1,1,=,,IC50,nM,,1600.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.6,,,,,
,,274423,[],CHEMBL688553,Inhibition of EGF-dependent proliferation of human and guinea pig keratinocytes; range 7-15 uM,F,,,BAO_0000190,BAO_0000019,assay format,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,,,CHEMBL1134331,J Med Chem,2001,CHEMBL77030,TYRPHOSTIN 47,CHEMBL77030,5.16,0,http://www.openphacts.org/units/Nanomolar,187284,=,1,1,=,,IC50,nM,,7000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,7.0,,,,,
,,275168,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)CCC#N)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL131426,,CHEMBL131426,5.96,0,http://www.openphacts.org/units/Nanomolar,249287,=,1,1,=,,IC50,nM,,1100.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.1,11.47,0.21,0.98,7.06,
,,275243,[],CHEMBL680015,Inhibition of EGFR,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,CHEMBL160303,,CHEMBL160303,7.15,0,http://www.openphacts.org/units/Nanomolar,309602,=,1,1,=,,IC50,nM,,71.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.071,12.86,0.25,1.80,6.23,
,,275245,[],CHEMBL879468,Inhibition of EGFR overexpressing HN5 (Head and neck) tumor cell proliferation,F,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,CHEMBL160303,,CHEMBL160303,6.96,0,http://www.openphacts.org/units/Nanomolar,309602,=,1,1,=,,IC50,nM,,110.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.11,,,,,
,,276578,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(=O)CN)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL338935,,CHEMBL338935,6.66,0,http://www.openphacts.org/units/Nanomolar,249303,=,1,1,=,,IC50,nM,,220.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.22,12.72,0.23,3.11,6.42,
,,276643,[],CHEMBL680015,Inhibition of EGFR,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,CHEMBL269620,,CHEMBL269620,6.27,0,http://www.openphacts.org/units/Nanomolar,309599,=,1,1,=,,IC50,nM,,540.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.54,10.45,0.21,-0.28,5.91,
,,276645,[],CHEMBL879468,Inhibition of EGFR overexpressing HN5 (Head and neck) tumor cell proliferation,F,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,CHEMBL269620,,CHEMBL269620,4.75,0,http://www.openphacts.org/units/Nanomolar,309599,=,1,1,=,,IC50,nM,,18000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,18.0,,,,,
,,277772,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(=O)c2cccnc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL335012,,CHEMBL335012,5.09,0,http://www.openphacts.org/units/Nanomolar,249316,=,1,1,=,,IC50,nM,,8180.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,8.18,8.90,0.16,-0.21,5.61,
,,278588,[],CHEMBL675380,Inhibition of epidermal growth factor receptor (EGFr) tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1ccccc1,,,CHEMBL1130094,J Med Chem,1997,CHEMBL76599,,CHEMBL76599,5.26,0,http://www.openphacts.org/units/Nanomolar,133210,=,1,1,=,,IC50,nM,,5530.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,5.53,15.63,0.29,2.07,4.97,
,,278593,[],CHEMBL675521,Inhibition of Epidermal growth factor receptor (EGFr) tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,,,CHEMBL1130094,J Med Chem,1997,CHEMBL299026,,CHEMBL299026,5.21,0,http://www.openphacts.org/units/Nanomolar,133213,=,1,1,=,,IC50,nM,,6200.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,6.2,10.04,0.20,-0.85,5.48,
,,280104,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)CC(=O)O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL132348,,CHEMBL132348,7.51,0,http://www.openphacts.org/units/Nanomolar,249320,=,1,1,=,,IC50,nM,,31.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.031,14.31,0.26,3.36,7.67,
,,280108,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL132169,,CHEMBL132169,5.44,0,http://www.openphacts.org/units/Nanomolar,249294,=,1,1,=,,IC50,nM,,3600.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,3.6,9.06,0.17,-0.48,6.26,
,,281325,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H]([N+](C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL335648,,CHEMBL335648,7.72,0,http://www.openphacts.org/units/Nanomolar,249324,=,1,1,=,,IC50,nM,,19.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.019,15.58,0.29,2.88,13.45,
,,283234,[],CHEMBL675521,Inhibition of Epidermal growth factor receptor (EGFr) tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1,,,CHEMBL1130094,J Med Chem,1997,CHEMBL299763,,CHEMBL299763,,0,http://www.openphacts.org/units/Nanomolar,133215,>,1,1,>,,IC50,nM,,50000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,50.0,,,,,
,,283629,[],CHEMBL680015,Inhibition of EGFR,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,CHEMBL155761,,CHEMBL155761,8.00,0,http://www.openphacts.org/units/Nanomolar,309601,=,1,1,=,,IC50,nM,,10.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.01,13.70,0.28,1.68,7.54,
,,283631,[],CHEMBL879468,Inhibition of EGFR overexpressing HN5 (Head and neck) tumor cell proliferation,F,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,CHEMBL155761,,CHEMBL155761,7.10,0,http://www.openphacts.org/units/Nanomolar,309601,=,1,1,=,,IC50,nM,,80.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.08,,,,,
,,284487,[],CHEMBL675521,Inhibition of Epidermal growth factor receptor (EGFr) tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,,,CHEMBL1130094,J Med Chem,1997,CHEMBL45827,,CHEMBL45827,6.62,0,http://www.openphacts.org/units/Nanomolar,133220,=,1,1,=,,IC50,nM,,240.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.24,12.43,0.25,0.17,6.96,
,,284859,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC(O)CN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL335718,,CHEMBL335718,5.89,0,http://www.openphacts.org/units/Nanomolar,249310,=,1,1,=,,IC50,nM,,1300.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.3,10.39,0.19,0.27,7.28,
,,284863,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(C)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL130163,,CHEMBL130163,5.58,0,http://www.openphacts.org/units/Nanomolar,249309,=,1,1,=,,IC50,nM,,2600.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.6,10.98,0.20,0.98,7.19,
,,284868,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(=O)C(F)(F)F)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL335932,,CHEMBL335932,5.19,0,http://www.openphacts.org/units/Nanomolar,249305,=,1,1,=,,IC50,nM,,6400.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,6.4,9.23,0.17,0.03,6.68,
,,284872,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL336192,,CHEMBL336192,5.13,0,http://www.openphacts.org/units/Nanomolar,249293,=,1,1,=,,IC50,nM,,7400.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,7.4,8.16,0.15,-0.56,4.93,
,,284919,[],CHEMBL680015,Inhibition of EGFR,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,CHEMBL157084,,CHEMBL157084,7.46,0,http://www.openphacts.org/units/Nanomolar,309597,=,1,1,=,,IC50,nM,,35.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.035,15.60,0.33,2.71,7.70,
,,284921,[],CHEMBL879468,Inhibition of EGFR overexpressing HN5 (Head and neck) tumor cell proliferation,F,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,CHEMBL157084,,CHEMBL157084,6.24,0,http://www.openphacts.org/units/Nanomolar,309597,=,1,1,=,,IC50,nM,,570.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.57,,,,,
,,285883,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL388978,STAUROSPORINE,CHEMBL388978,7.00,0,http://www.openphacts.org/units/Nanomolar,249284,=,1,1,=,,IC50,nM,,100.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.1,15.00,0.27,2.65,10.08,
,,285888,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL129946,,CHEMBL129946,6.48,0,http://www.openphacts.org/units/Nanomolar,249323,=,1,1,=,,IC50,nM,,330.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.33,13.10,0.24,1.39,10.68,
,,285893,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(=O)CCC(=O)O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL337027,,CHEMBL337027,6.80,0,http://www.openphacts.org/units/Nanomolar,249296,=,1,1,=,,IC50,nM,,160.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.16,11.99,0.22,2.34,5.91,
,,285899,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL338449,,CHEMBL338449,4.87,0,http://www.openphacts.org/units/Nanomolar,249319,=,1,1,=,,IC50,nM,,13500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,13.5,8.59,0.16,-1.13,5.60,
,,287115,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL130049,,CHEMBL130049,5.62,0,http://www.openphacts.org/units/Nanomolar,249308,=,1,1,=,,IC50,nM,,2400.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.4,10.71,0.20,0.79,6.46,
,,288014,[],CHEMBL675521,Inhibition of Epidermal growth factor receptor (EGFr) tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)c(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C,,,CHEMBL1130094,J Med Chem,1997,CHEMBL56236,,CHEMBL56236,5.17,0,http://www.openphacts.org/units/Nanomolar,133212,=,1,1,=,,IC50,nM,,6680.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,6.68,13.18,0.24,0.75,4.89,
,,288447,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(=O)CNC(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL335931,,CHEMBL335931,5.46,0,http://www.openphacts.org/units/Nanomolar,249304,=,1,1,=,,IC50,nM,,3500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,3.5,8.75,0.16,0.34,4.70,
,,288453,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL132170,,CHEMBL132170,,0,http://www.openphacts.org/units/Nanomolar,249295,>,1,1,>,,IC50,nM,,70000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,70.0,,,,,
,,288457,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL337026,,CHEMBL337026,6.70,0,http://www.openphacts.org/units/Nanomolar,249288,=,1,1,=,,IC50,nM,,200.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.2,13.94,0.25,2.71,7.74,
,,289639,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CC[N+](C)(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL340611,,CHEMBL340611,7.37,0,http://www.openphacts.org/units/Nanomolar,249322,=,1,1,=,,IC50,nM,,43.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.043,14.45,0.26,2.14,12.83,
,,291229,[],CHEMBL688553,Inhibition of EGF-dependent proliferation of human and guinea pig keratinocytes; range 7-15 uM,F,,,BAO_0000190,BAO_0000019,assay format,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,,,CHEMBL1134331,J Med Chem,2001,CHEMBL56543,,CHEMBL56543,5.16,0,http://www.openphacts.org/units/Nanomolar,187292,=,1,1,=,,IC50,nM,,7000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,7.0,,,,,
,,293355,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)CN1Cc2c(c3c4ccccc4n4c3c3c2c2ccccc2n3[C@]2(C)O[C@H]4C[C@H](N(C)C(=O)c3ccccc3)[C@@H]2OC)C1=O,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL131456,,CHEMBL131456,,0,http://www.openphacts.org/units/Nanomolar,249290,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,,,,,
,,294648,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(=O)c2cccc(Cl)c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL338944,,CHEMBL338944,5.34,0,http://www.openphacts.org/units/Nanomolar,249313,=,1,1,=,,IC50,nM,,4600.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,4.6,8.82,0.17,-1.22,6.87,
,,295509,[],CHEMBL675521,Inhibition of Epidermal growth factor receptor (EGFr) tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,,,CHEMBL1130094,J Med Chem,1997,CHEMBL57366,,CHEMBL57366,6.35,0,http://www.openphacts.org/units/Nanomolar,133211,=,1,1,=,,IC50,nM,,450.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.45,15.66,0.32,1.85,6.00,
,,295884,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(=O)c2cnccn2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,CHEMBL337297,,CHEMBL337297,5.09,0,http://www.openphacts.org/units/Nanomolar,249315,=,1,1,=,,IC50,nM,,8180.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,8.18,8.88,0.16,0.39,4.91,
